"Make","Model","Variant","Price","Displacement","Cylinders","Drivetrain","Fuel_System","Fuel_Tank_Capacity","Fuel_Type","Height","Length","Width","Doors","City_Mileage","ARAI_Certified_Mileage","Power","Torque","Type","Wheelbase"
"Mahindra","Tuv300","T10","999,614","1493","3","RWD (Rear Wheel Drive)","Injection","60","Diesel","1839","3995","1835","5","18.49","18.49","100","240","Manual","2680"
"Mahindra","Tuv300","T10 (O)","1,031,943","1493","3","RWD (Rear Wheel Drive)","Injection","60","Diesel","1839","3995","1835","5","18.49","18.49","100","240","Manual","2680"
"Mahindra","Tuv300","T10 Dual Tone","1,022,930","1493","3","RWD (Rear Wheel Drive)","Injection","60","Diesel","1839","3995","1835","5","18.49","18.49","100","240","Manual","2680"
"Mahindra","Tuv300","T10 (O) Dual Tone","1,055,259","1493","3","RWD (Rear Wheel Drive)","Injection","60","Diesel","1839","3995","1835","5","18.49","18.49","100","240","Manual","2680"
"Maruti Suzuki","S-Cross","1.3L Sigma","880,689","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1595","4300","1785","5","23.65","23.65","90","200","Manual","2600"
"Maruti Suzuki","S-Cross","1.3L Delta","992,689","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1595","4300","1785","5","23.65","23.65","90","200","Manual","2600"
"Maruti Suzuki","S-Cross","1.3L Zeta","1,043,689","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1595","4300","1785","5","23.65","23.65","90","200","Manual","2600"
"Maruti Suzuki","S-Cross","1.3L Alpha","1,143,689","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1595","4300","1785","5","23.65","23.65","90","200","Manual","2600"
"Renault","Captur","Rxe Petrol","949,999","1498","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1619","4329","1813","5","","13.86","106","142","Manual","2673"
"Renault","Captur","Rxe Diesel","1,049,999","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1619","4329","1813","5","","20.37","110","240","Manual","2673"
"Renault","Captur","Platine Diesel Dual Tone","1,299,999","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1619","4329","1813","5","","20.37","110","240","Manual","2673"
"Renault","Captur","Platine Petrol Dual Tone","1,199,999","1498","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1619","4329","1813","5","","13.86","106","142","Manual","2673"
"Mahindra","Xylo","D2 Bs-Iv","963,037","2489","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1895","4520","1850","5","10.7","13.9","95","218","Manual","2760"
"Mahindra","Xylo","D4 Bs-Iv","1,004,487","2489","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1895","4520","1850","5","10.3","13.9","95","218","Manual","2760"
"Mahindra","Xylo","H4 Bs-Iv","1,031,951","2179","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1895","4520","1850","5","11.4","14.02","120","280","Manual","2760"
"Mahindra","Xylo","H4 Abs Bs-Iv","1,066,139","2179","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1895","4520","1850","5","11.4","14.02","120","280","Manual","2760"
"Mahindra","Xylo","H8 Abs Airbags Bs-Iv","1,228,335","2179","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1895","4520","1850","5","11.4","14.02","121","280","Manual","2760"
"Kia","Seltos","Hte 1.5","989,000","1497","4","FWD (Front Wheel Drive)","Injection","60","Petrol","1645","4315","1800","5","","16.8","115","144","Manual","2610"
"Kia","Seltos","Htk 1.5","1,029,000","1497","","FWD (Front Wheel Drive)","Injection","60","Petrol","1645","4315","1800","5","","16.8","115","144","Manual","2610"
"Kia","Seltos","Htk Plus 1.5","1,149,000","1497","","FWD (Front Wheel Drive)","Injection","60","Petrol","1645","4315","1800","5","","16.8","115","144","Manual","2610"
"Kia","Seltos","Htx 1.5","1,309,000","1497","","FWD (Front Wheel Drive)","Injection","60","Petrol","1645","4315","1800","5","","16.8","115","144","Manual","2610"
"Kia","Seltos","Htx Cvt 1.5","1,409,000","1497","","FWD (Front Wheel Drive)","Injection","60","Petrol","1645","4315","1800","5","","16.8","115","144","Automatic","2610"
"Kia","Seltos","Hte 1.5 Diesel","1,034,000","1493","","FWD (Front Wheel Drive)","Injection","60","Diesel","1645","4315","1800","5","","20","114","250","Manual","2610"
"Kia","Seltos","Htk 1.5 Diesel","1,154,000","1493","","FWD (Front Wheel Drive)","Injection","60","Diesel","1645","4315","1800","5","","20","115","250","Manual","2610"
"Kia","Seltos","Htk Plus 1.5 Diesel","1,254,000","1493","","FWD (Front Wheel Drive)","Injection","60","Diesel","1645","4315","1800","5","","20","115","250","Manual","2610"
"Kia","Seltos","Htk Plus At 1.5 Diesel","1,354,000","1493","","FWD (Front Wheel Drive)","Injection","60","Diesel","1645","4315","1800","5","","20","115","250","Automatic","2610"
"Kia","Seltos","Htx Plus 1.5 Diesel","1,534,000","1493","","FWD (Front Wheel Drive)","Injection","60","Diesel","1645","4315","1800","5","","20","115","250","Manual","2610"
"Kia","Seltos","Htx Plus At 1.5 Diesel","1,634,000","1493","","FWD (Front Wheel Drive)","Injection","60","Diesel","1645","4315","1800","5","","20","115","250","Automatic","2610"
"Kia","Seltos","Gtk 1.4","1,379,000","1353","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1645","4315","1800","5","","16.1","140","242","Manual","2610"
"Kia","Seltos","Gtx 1.4","1,529,000","1353","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1645","4315","1800","5","","16.1","140","242","Manual","2610"
"Kia","Seltos","Gtx At 1.4","1,629,000","1353","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1645","4315","1800","5","","16.5","140","242","DCT","2610"
"Kia","Seltos","Gtx Plus 1.4","1,629,000","1353","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1645","4315","1800","5","","16.1","140","242","Manual","2610"
"Kia","Seltos","Htx 1.5 Diesel","1,414,000","1493","","FWD (Front Wheel Drive)","Injection","60","Diesel","1645","4315","1800","5","","20","115","250","Manual","2610"
"Nissan","Terrano","Xe D 85Ps","999,900","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1671","4331","1822","5","17.1","20.45","85","200","Manual","2673"
"Nissan","Terrano","Xv D Premium 110 Ps Amt","1,464,900","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1671","4331","1822","5","16","19.01","110","248","Automatic","2673"
"Nissan","Terrano","Xl (P)","999,900","1598","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1671","4331","1822","5","10.1","13.24","104","145","Manual","2673"
"Nissan","Terrano","Xl D(O)","1,235,700","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1671","4331","1822","5","17.1","20.45","85","200","Manual","2673"
"Nissan","Terrano","Xv D Premium 110 Ps","1,419,900","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1671","4331","1822","5","16","19.01","110","248","Manual","2673"
"Nissan","Terrano","Sport Edition","1,235,700","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1671","4331","1822","5","17.1","20.45","85","200","Manual","2673"
"Tata","Safari Storme","2.2 Lx 4X2","1,109,005","2179","4","FWD (Front Wheel Drive)","Injection","63","Diesel","1922","4655","1855","5","10.8","14","150","320","Manual","2650"
"Tata","Safari Storme","2.2 Ex 4X2","1,335,158","2179","4","FWD (Front Wheel Drive)","Injection","63","Diesel","1922","4655","1965","5","10.8","14","150","320","Manual","2650"
"Tata","Safari Storme","2.2 Vx 4X2 Varicor 400","1,479,574","2179","4","RWD (Rear Wheel Drive)","Injection","63","Diesel","1922","4655","1965","5","10.8","14.1","156","400","Manual","2650"
"Tata","Safari Storme","2.2 Vx 4X4 Varicor 400","1,643,829","2179","4","AWD (All Wheel Drive)","Injection","63","Diesel","1922","4655","1965","5","13.93","14.1","156","400","Manual","2650"
"Mg","Hector","1.5L Style","1,248,000","1500","4","FWD (Front Wheel Drive)","Injection","","Petrol","1760","4655","1835","5","","","141","250","Manual","2750"
"Mg","Hector","2.0L Style","1,348,000","2000","4","FWD (Front Wheel Drive)","Injection","","Diesel","1760","4655","1835","5","","17.41","168","350","Manual","2750"
"Mg","Hector","2.0L Super","1,448,000","2000","4","FWD (Front Wheel Drive)","Injection","","Diesel","1760","4655","1835","5","","17.41","168","350","Manual","2750"
"Mg","Hector","2.0L Smart","1,588,000","2000","4","FWD (Front Wheel Drive)","Injection","","Diesel","1760","4655","1835","5","","17.41","168","350","Manual","2750"
"Mg","Hector","2.0L Sharp","1,728,000","2000","4","FWD (Front Wheel Drive)","Injection","","Diesel","1760","4655","1835","5","","17.41","168","350","Manual","2750"
"Mg","Hector","1.5L Super","1,328,000","1500","4","FWD (Front Wheel Drive)","Injection","","Petrol","1760","4655","1835","5","","","141","250","Manual","2750"
"Mg","Hector","1.5L Super Hybrid","1,388,000","1500","4","FWD (Front Wheel Drive)","Injection","","Hybrid","1760","4655","1835","5","","","141","250","Manual","2750"
"Mg","Hector","1.5L Sharp Hybrid","1,628,000","1500","4","FWD (Front Wheel Drive)","Injection","","Hybrid","1760","4655","1835","5","","","141","250","Manual","2750"
"Mg","Hector","1.5L Smart Hybrid","1,498,000","1500","4","FWD (Front Wheel Drive)","Injection","","Hybrid","1760","4655","1835","5","","","141","250","Manual","2750"
"Mg","Hector","1.5L Smart Dct","1,568,000","1500","4","FWD (Front Wheel Drive)","Injection","","Petrol","1760","4655","1835","5","","","141","250","DCT","2750"
"Mg","Hector","1.5L Sharp Dct","1,718,000","1500","4","FWD (Front Wheel Drive)","Injection","","Petrol","1760","4655","1835","5","","","141","250","DCT","2750"
"Tata","Nexon Ev","Xm","1,399,000","","","FWD (Front Wheel Drive)","Injection","","Electric","1607","3994","1811","5","","","129","245","Automatic","2498"
"Tata","Nexon Ev","Xz Plus","1,499,000","","","FWD (Front Wheel Drive)","Injection","","Electric","1607","3994","1811","5","","","129","245","Automatic","2498"
"Tata","Nexon Ev","Xz Plus Lux","1,599,000","","","FWD (Front Wheel Drive)","Injection","","Electric","1607","3994","1811","5","","","129","245","Automatic","2498"
"Hyundai","Elantra","S","1,589,000","1999","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1465","4620","1800","4","13.1","14.6","152","196","Manual","2700"
"Hyundai","Elantra","Sx","1,849,000","1999","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1465","4620","1800","4","13.1","14.6","152","196","Manual","2700"
"Hyundai","Elantra","Sx At","1,949,000","1999","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1465","4620","1800","4","13.1","14.6","152","196","AMT","2700"
"Hyundai","Elantra","Sx(O) At","2,039,000","1999","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1465","4620","1800","4","13.1","14.6","152","196","AMT","2700"
"Hyundai","Tucson","2Wd Mt Diesel","2,079,717","1995","4","4WD","Injection","62","Diesel","1660","4475","1850","5","16.38","18.42","185","400","Manual","2670"
"Hyundai","Tucson","2Wd Mt Petrol","1,876,656","1999","4","FWD (Front Wheel Drive)","Injection","62","Petrol","1660","4475","1850","5","13.3","13.03","155","192","Manual","2670"
"Hyundai","Tucson","2Wd At Gl Diesel","2,364,354","1995","4","FWD (Front Wheel Drive)","Injection","62","Diesel","1660","4475","1850","5","16.38","16.38","185","400","Automatic","2670"
"Hyundai","Tucson","2Wd At Gl Petrol","2,187,384","1999","4","FWD (Front Wheel Drive)","Injection","62","Petrol","1660","4475","1850","5","13.3","12.95","155","192","Automatic","2670"
"Hyundai","Tucson","4Wd At Gls Diesel","2,697,417","1995","4","4WD","Injection","62","Diesel","1660","4475","1850","5","16.38","16.38","185","400","Automatic","2670"
"Hyundai","Tucson","2Wd At Gls Petrol","2,373,522","1999","4","FWD (Front Wheel Drive)","Injection","62","Petrol","1660","4475","1850","5","13.3","12.95","155","192","Automatic","2670"
"Hyundai","Tucson","2Wd At Gl(O) Petrol","2,246,749","1999","4","FWD (Front Wheel Drive)","Injection","62","Petrol","1660","4475","1850","5","13.3","12.95","155","192","Automatic","2670"
"Hyundai","Tucson","2Wd At Gl(O) Diesel","2,423,720","1995","4","FWD (Front Wheel Drive)","Injection","62","Diesel","1660","4475","1850","5","16.38","16.38","185","400","Automatic","2670"
"Volkswagen","Passat","2.0 Tdi Comfortline","3,021,500","1968","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1456","4767","1832","4","","17.42","180","350","Automatic","2786"
"Volkswagen","Passat","2.0 Tdi Highline","3,321,500","1968","4","FWD (Front Wheel Drive)","Injection","66","Diesel","1456","4767","1832","4","","17.42","180","350","Automatic","2786"
"Volkswagen","Passat","2.0 Tdi Comfortline Connect","2,599,000","1968","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1456","4767","1832","4","","17.42","180","350","Automatic","2786"
"Volkswagen","Passat","2.0 Tdi Highline Connect","2,899,000","1968","4","FWD (Front Wheel Drive)","Injection","66","Diesel","1456","4767","1832","4","","17.42","180","350","Automatic","2786"
"","Mercedes-Benz A-Class","180","2,785,288","1595","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1433","4292","1780","5","12.03","15.5","122","200","Automatic","2699"
"","Mercedes-Benz A-Class","200D","2,886,871","2143","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1433","4292","2022","5","12.03","15.5","136","300","Automatic","2699"
"Volvo","V40 Cross Country","D3","3,283,000","1984","5","FWD (Front Wheel Drive)","Injection","60","Diesel","1458","4370","1783","5","13.05","16.8","150","350","Automatic","2646"
"Volvo","V40 Cross Country","T4","2,962,000","1596","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1470","4370","1857","5","12","16","180","240","Automatic","2646"
"Mini","Countryman","Cooper S","3,490,000","1998","4","FWD (Front Wheel Drive)","Injection","47","Petrol","1557","4299","1822","5","","14.41","192","280","Automatic","2670"
"Mini","Countryman","Cooper Sd","3,740,000","1998","4","FWD (Front Wheel Drive)","Injection","47","Diesel","1557","4299","1822","5","","19.19","190","400","Automatic","2670"
"Mini","Countryman","Cooper S Jcw Inspired","4,140,000","1998","4","FWD (Front Wheel Drive)","Injection","47","Petrol","1557","4299","1822","5","","14.41","192","280","Automatic","2670"
"Mini","Countryman","Black Edition","4,240,000","1998","4","FWD (Front Wheel Drive)","Injection","47","Petrol","1557","4299","1822","5","","14.41","192","280","Automatic","2670"
"","Mercedes-Benz C-Class","C 220D Prime","4,020,000","1950","4","RWD (Rear Wheel Drive)","Injection","66","Diesel","1442","4686","1810","4","","12.06","192","400","Automatic","2840"
"","Mercedes-Benz C-Class","C 220D Progressive","4,670,000","1950","4","RWD (Rear Wheel Drive)","Injection","66","Diesel","1442","4686","1810","4","","12.06","192","400","Automatic","2840"
"","Mercedes-Benz C-Class","C 300D Amg Line","4,974,750","1950","4","RWD (Rear Wheel Drive)","Injection","66","Diesel","1442","4686","1810","4","","16.05","241","500","Automatic","2840"
"","Mercedes-Benz C-Class","C 43 Amg","7,500,000","3982","8","RWD (Rear Wheel Drive)","Injection","66","Petrol","1426","4756","1839","4","","1449","503","700","Automatic","2840"
"","Mercedes-Benz C-Class","C 200 Prime","4,090,000","1497","4","RWD (Rear Wheel Drive)","Injection","66","Petrol","1442","4686","1810","4","","12.06","181","280","Automatic","2840"
"","Mercedes-Benz C-Class","C 200 Progressive","4,654,000","1497","4","RWD (Rear Wheel Drive)","Injection","66","Petrol","1442","4686","1810","4","","12.06","181","280","Automatic","2840"
"Toyota","Prius","Z8","4,509,000","1798","4","FWD (Front Wheel Drive)","Injection","43","Hybrid","1490","4540","1760","4","15.1","23.9","98","142","Automatic","2700"
"Lexus","Es","300H","5,695,000","2487","4","FWD (Front Wheel Drive)","Injection","","Hybrid","1445","4975","1865","4","17.8","17.8","176","221","Automatic","2870"
"Lexus","Nx 300H","F-Sport","6,060,000","2494","6","AWD (All Wheel Drive)","Injection","56","Petrol","1645","4.64","1.845","4","","18.3","194","210","Automatic","2660"
"Lexus","Nx 300H","Luxury","5,990,000","2494","6","AWD (All Wheel Drive)","Injection","56","Petrol","1645","4640","1845","4","","18.3","194","210","Automatic","2660"
"Jaguar","F-Pace","Prestige","6,463,780","1999","4","AWD (All Wheel Drive)","Injection","60","Diesel","1651","4731","2175","5","21.27","16.38","180","430","Automatic","2874"
"Jaguar","F-Pace","Prestige Petrol","6,422,809","1997","4","AWD (All Wheel Drive)","Injection","60","Petrol","1651","4731","2175","5","","21.27","247","369","Automatic","2874"
"Volvo","V90 Cross Country","D5 Inscription","6,531,000","1969","4","AWD (All Wheel Drive)","Injection","60","Diesel","1543","4950","2052","5","13.2","17.2","235","480","Automatic","2941"
"Audi","A5 Cabriolet","2.0 Tdi","6,948,200","1968","4","FWD (Front Wheel Drive)","Injection","58","Diesel","1386","4733","1843","2","","17.2","190","400","Automatic",""
"","Mercedes-Benz Gle","300D 4Matic","7,370,000","1950","4","AWD (All Wheel Drive)","Injection","93","Diesel","1772","4924","2157","5","","","245","500","Automatic","2915"
"","Mercedes-Benz Gle","400D 4Matic Hip Hop Edition","12,500,000","2925","6","AWD (All Wheel Drive)","Injection","93","Diesel","1772","4924","2157","5","","","330","700","Automatic","2915"
"","Mercedes-Benz Cls","300D","8,470,000","1950","4","RWD (Rear Wheel Drive)","Injection","","Diesel","1435","4988","1890","5","","","245","500","Automatic",""
"Bmw","X7","Xdrive 40I","10,490,000","2998","6","AWD (All Wheel Drive)","Injection","80","Petrol","1805","5151","2000","5","","13.38","335","450","Automatic","3105"
"Bmw","X7","Xdrive30D Dpe Signature","10,250,000","2993","6","AWD (All Wheel Drive)","Injection","80","Diesel","1805","5151","2000","5","","13.38","262","620","Automatic","3105"
"Bmw","M4","Coupe","13,590,000","2979","6","RWD (Rear Wheel Drive)","Injection","60","Petrol","1383","4671","1870","2","7.32","10.75","431","550","Automatic","2812"
"Porsche","911","Carrera S","17,420,000","2981","6","AWD (All Wheel Drive)","Injection","64","Petrol","1300","4519","1852","2","7.9","8.9","450","530","Automatic","2450"
"Porsche","911","Carrera S Cabriolet","18,844,000","2981","6","AWD (All Wheel Drive)","Injection","64","Petrol","1299","4519","1852","2","11.6","9.1","450","530","Automatic","2450"
"Nissan","Gtr","3.8 V6","21,240,272","3799","6","AWD (All Wheel Drive)","Injection","74","Petrol","1370","4710","1895","2","9","9","570","637","Automatic","2780"
"Aston Martin","Vantage","Coupe","29,500,000","3982","8","RWD (Rear Wheel Drive)","Injection","73","Petrol","1273","4465","2153","2","5","8","505","685","Automatic","2704"
"Aston Martin","Rapide","Luxe","38,845,823","5935","12","RWD (Rear Wheel Drive)","Injection","90","Petrol","1360","5019","1929","4","9.1","12.9","560","630","Automatic","2989"
"Ferrari","812 Superfast","Superfast","52,000,000","6496","12","AWD (All Wheel Drive)","Injection","92","Petrol","1276","4657","1971","2","","14.9","789","718","Automatic","2720"
"Maruti Suzuki","Alto 800 Tour","H1","354,235","796","3","FWD (Front Wheel Drive)","Injection","35","Petrol","1475","3430","1490","5","18","23.7","48","69","Manual","2360"
"Maruti Suzuki","Alto 800 Tour","H1 (O)","356,559","796","3","FWD (Front Wheel Drive)","Injection","35","Petrol","1475","3395","1490","5","18","24.7","48","69","Manual","2360"
"Hyundai","Grand I10 Nios","Magna 1.2 Crdi","675,090","1186","3","FWD (Front Wheel Drive)","Injection","37","Diesel","1520","3805","1680","5","20.7","20.7","75","190","Manual","2450"
"Hyundai","Grand I10 Nios","Era 1.2 Vtvt","504,990","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1520","3805","1680","5","","20.7","83","114","Manual","2450"
"Hyundai","Grand I10 Nios","Magna 1.2 Vtvt","589,610","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1520","3805","1680","5","","20.7","83","114","Manual","2450"
"Hyundai","Grand I10 Nios","Magna Amt 1.2 Vtvt","642,610","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1520","3805","1680","5","","20.7","83","114","Automatic","2450"
"Hyundai","Grand I10 Nios","Sportz 1.2 Vtvt","643,350","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1520","3805","1680","5","","20.7","83","114","Manual","2450"
"Hyundai","Grand I10 Nios","Sportz Amt 1.2 Vtvt","703,350","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1520","3805","1680","5","","20.7","83","114","Automatic","2450"
"Hyundai","Grand I10 Nios","Sportz Dual Tone 1.2 Vtvt","673,350","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1520","3805","1680","5","","20.7","83","114","Manual","2450"
"Hyundai","Grand I10 Nios","Asta 1.2 Vtvt","718,950","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1520","3805","1680","5","","20.7","83","114","Manual","2450"
"Hyundai","Grand I10 Nios","Sportz Amt 1.2 Crdi","790,350","1186","3","FWD (Front Wheel Drive)","Injection","37","Diesel","1520","3805","1680","5","","20.7","75","190","Automatic","2450"
"Hyundai","Grand I10 Nios","Asta 1.2 Crdi","804,450","1186","3","FWD (Front Wheel Drive)","Injection","37","Diesel","1520","3805","1680","5","","20.7","75","190","Manual","2450"
"Hyundai","Xcent","S 1.2","643,769","1197","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1520","3995","1660","4","15.7","20.14","83","114","Manual","2425"
"Hyundai","Xcent","S At 1.2","733,734","1197","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1520","3995","1660","4","15.7","17.36","82","114","Automatic","2425"
"Hyundai","Xcent","Sx 1.2","705,546","1197","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1520","3995","1660","4","15.7","20.14","82","114","Manual","2425"
"Hyundai","Xcent","Sx 1.2 (O)","782,346","1197","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1520","3995","1660","4","15.7","","82","114","Manual","2425"
"Hyundai","Xcent","S 1.2 Crdi","742,033","1120","3","FWD (Front Wheel Drive)","Injection","43","Diesel","1520","3995","1660","4","19","","72","180","Manual","2425"
"Hyundai","Xcent","E","581,078","1197","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1520","3995","1660","4","15.7","","83","114","Manual","2425"
"Hyundai","Xcent","Sx 1.2 Crdi","798,558","1120","3","FWD (Front Wheel Drive)","Injection","43","Diesel","1520","3995","1660","4","19","25.4","75","190","Manual","2425"
"Hyundai","Xcent","Sx 1.2 Crdi (O)","875,358","1120","3","FWD (Front Wheel Drive)","Injection","43","Diesel","1520","3995","1660","4","19","25.4","72","190","Manual","2425"
"Hyundai","Xcent","E Crdi","673,261","1197","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1520","3995","1660","4","19","","75","190","Manual","2425"
"Nissan","Micra","Xl (O) Cvt","662,880","1198","3","FWD (Front Wheel Drive)","Injection","41","Petrol","1530","3825","1665","5","","19.34","77","104","Automatic","2450"
"Nissan","Micra","Xv Cvt","781,686","1198","3","FWD (Front Wheel Drive)","Injection","41","Petrol","1530","3825","1665","5","","19.34","77","104","Automatic","2450"
"Nissan","Micra","Xld (O)","743,504","1461","4","FWD (Front Wheel Drive)","Injection","41","Diesel","1525","3825","1665","5","","23.08","64","160","Manual","2450"
"Nissan","Micra","Xvd","812,964","1461","4","FWD (Front Wheel Drive)","Injection","41","Diesel","1525","3825","1665","5","19.5","23.08","64","160","Manual","2450"
"Mahindra","Bolero","Zlx","942,263","2523","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1880","4107","1745","5","9.4","15.96","63","195","Manual","2680"
"Mahindra","Bolero","Slx","917,055","2523","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1880","4107","1745","5","12.3","15.96","63","195","Manual","2680"
"Mahindra","Bolero","Sle","860,720","2523","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1880","4107","1745","5","12.3","15.96","63","195","Manual","2680"
"Mahindra","Bolero","Ex","815,883","2523","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1910","4221","1745","5","9.4","15.96","63","195","Manual","2794"
"Mahindra","Bolero","Ex Non Ac","773,678","2523","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1910","4221","1745","5","9.4","15.96","63","195","Manual","2794"
"Maruti Suzuki","Ciaz","1.3L Alpha Smart Hybrid","1,102,689","1248","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1485","4490","1730","4","28.09","28.09","89","200","Manual","2650"
"Maruti Suzuki","Ciaz","1.3L Sigma Smart Hybrid","919,689","1248","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1485","4490","1730","4","28.09","28.09","89","200","Manual","2650"
"Maruti Suzuki","Ciaz","1.3L Delta Smart Hybrid","980,689","1248","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1485","4490","1730","4","28.09","28.09","89","200","Manual","2650"
"Maruti Suzuki","Ciaz","1.3L Zeta Smart Hybrid","1,062,689","1248","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1485","4490","1730","4","28.09","28.09","89","200","Manual","2650"
"Maruti Suzuki","Ciaz","1.5L Sigma Smart Hybrid","819,689","1462","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1485","4490","1730","4","","21.56","103","138","Manual","2650"
"Maruti Suzuki","Ciaz","1.5L Delta Smart Hybrid","881,689","1462","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1485","4490","1730","4","","21.56","103","138","Manual","2650"
"Maruti Suzuki","Ciaz","1.5L Zeta Smart Hybrid","958,689","1462","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1485","4490","1730","4","21.56","21.56","103","138","Manual","2650"
"Maruti Suzuki","Ciaz","1.5L Alpha Smart Hybrid","997,689","1462","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1485","4490","1730","4","","21.56","103","138","Manual","2650"
"Maruti Suzuki","Ciaz","1.5L Delta At Smart Hybrid","980,689","1462","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1485","4490","1730","4","","20.28","103","138","Automatic","2650"
"Maruti Suzuki","Ciaz","1.5L Zeta At Smart Hybrid","1,058,688","1462","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1485","4490","1730","4","","20.28","103","138","Automatic","2650"
"Maruti Suzuki","Ciaz","1.5L Alpha At Smart Hybrid","1,098,689","1462","4","FWD (Front Wheel Drive)","Injection","43","Petrol","1485","4490","1730","4","","20.28","103","138","Automatic","2650"
"Maruti Suzuki","Ciaz","1.5L Alpha","1,138,189","1498","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1485","4490","1730","4","26.82","26.82","94","225","Manual","2650"
"Maruti Suzuki","Ciaz","1.5L Delta","997,689","1498","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1485","4490","1730","4","26032","26.32","94","225","Manual","2650"
"Maruti Suzuki","Ciaz","1.5L Zeta","1,109,189","1498","4","FWD (Front Wheel Drive)","Injection","43","Diesel","1485","4490","1730","4","26.32","26.32","94","225","Manual","2650"
"Skoda","Rapid","1.6 Mpi Ambition","998,599","1598","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1466","4413","1699","4","12","15.41","105","153","Manual","2552"
"Skoda","Rapid","1.5 Tdi Cr Active","1,006,139","1498","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1466","4413","1699","4","14.5","21.13","110","250","Manual","2552"
"Skoda","Rapid","1.6 Mpi Active","881,916","1598","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1466","4413","1699","4","12","15.41","105","153","Manual","2552"
"Skoda","Rapid","1.5 Tdi Cr Ambition","1,129,599","1498","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1466","4413","1699","4","14.5","21.13","110","250","Manual","2552"
"Skoda","Rapid","1.5 Tdi Cr Ambition At","1,249,599","1498","4","FWD (Front Wheel Drive)","Injection","55","Diesel","1466","4413","1699","4","14.5","21.72","110","250","Automatic","2552"
"Skoda","Rapid","1.6 Mpi Style At","1,243,599","1598","4","FWD (Front Wheel Drive)","Injection","55","Petrol","1466","4413","1699","4","12","14.84","105","153","Automatic","2552"
